,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__ccp_alpha,param_model__class_weight,param_model__criterion,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_preprocessor__num__imputer__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.7055906772613525,0.039427217264846263,0.06780095100402832,0.004068396059548554,0.0,,gini,,1,2,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'mean'}",0.9926617745163442,0.9930360053341236,0.9945905891070767,0.9954074074074074,0.9954046842573376,0.9942200921244579,0.001164530756256529,31
1,0.8222694396972656,0.04868410789557069,0.06980080604553222,0.004446054388077342,0.0,,gini,,1,2,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'median'}",0.9926617745163442,0.9930360053341236,0.9945905891070767,0.9954074074074074,0.9954046842573376,0.9942200921244579,0.001164530756256529,31
2,0.7248642444610596,0.032206673063896026,0.07099976539611816,0.007347910754812725,0.0,,gini,,1,5,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'mean'}",0.9923618835743419,0.9931781106332493,0.9944407382699577,0.995260663507109,0.9951805442277749,0.9940843880424864,0.0011402217522139704,33
3,0.7810702800750733,0.057336887492520944,0.0724106788635254,0.012951572798600113,0.0,,gini,,1,5,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'median'}",0.9923618835743419,0.9931781106332493,0.9944407382699577,0.995260663507109,0.9951805442277749,0.9940843880424864,0.0011402217522139704,33
4,0.7256663322448731,0.05294964918861331,0.06900110244750976,0.006260848939785301,0.0,,gini,,1,10,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'mean'}",0.992214725291021,0.9928836174944403,0.9941442443110222,0.9951848285058152,0.9946635042988438,0.9938181839802285,0.0011075281778854206,39
5,0.7272806644439698,0.019822137794780877,0.06640048027038574,0.00241613026880868,0.0,,gini,,1,10,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'median'}",0.992214725291021,0.9928836174944403,0.9941442443110222,0.9951848285058152,0.9946635042988438,0.9938181839802285,0.0011075281778854206,39
6,0.7174627304077148,0.032689010188229846,0.07098593711853027,0.004552453581519937,0.0,,gini,,2,2,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'mean'}",0.9918385517139041,0.9919821826280624,0.9926508796674337,0.9939160112776376,0.9942102137767221,0.992919567812752,0.0009775629588833832,63
7,0.7362443447113037,0.017505989142646422,0.07442197799682618,0.0034601419199152285,0.0,,gini,,2,2,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'median'}",0.9918385517139041,0.9919821826280624,0.9926508796674337,0.9939160112776376,0.9942102137767221,0.992919567812752,0.0009775629588833832,63
8,0.7002856731414795,0.04070905406497018,0.07037549018859864,0.006210791218793931,0.0,,gini,,2,5,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'mean'}",0.9912397921306607,0.992052291465498,0.9916091185861736,0.9937676213087995,0.9943603443158208,0.9926058335613905,0.0012323942179074036,75
9,0.7616040229797363,0.04109629242399716,0.07874693870544433,0.008961432551201081,0.0,,gini,,2,5,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'median'}",0.9912397921306607,0.992052291465498,0.9916091185861736,0.9937676213087995,0.9943603443158208,0.9926058335613905,0.0012323942179074036,75
10,0.8072328567504883,0.007500127903429091,0.07159614562988281,0.003900242328095775,0.0,,gini,,2,10,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'mean'}",0.9917674108136172,0.9922848664688427,0.9920570113577314,0.9936957650374546,0.9938450129773823,0.9927300133310055,0.0008664400223138554,71
11,0.758716344833374,0.033978643779630384,0.07200031280517578,0.004604727026833858,0.0,,gini,,2,10,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'median'}",0.9917674108136172,0.9922848664688427,0.9920570113577314,0.9936957650374546,0.9938450129773823,0.9927300133310055,0.0008664400223138554,71
12,0.7113986492156983,0.028748617150062706,0.08203420639038086,0.015858504844928165,0.0,,gini,,4,2,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'mean'}",0.9924354790863246,0.9907083921801828,0.9906458797327394,0.9934030094136832,0.9930267062314541,0.9920438933288768,0.0011579691249800814,97
13,0.7658388614654541,0.019171506811988478,0.08007287979125977,0.014159603944870544,0.0,,gini,,4,2,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'median'}",0.9924354790863246,0.9907083921801828,0.9906458797327394,0.9934030094136832,0.9930267062314541,0.9920438933288768,0.0011579691249800814,97
14,0.7249632358551026,0.03660440398340294,0.08105230331420898,0.006544997968621298,0.0,,gini,,4,5,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'mean'}",0.9924354790863246,0.9907083921801828,0.9906458797327394,0.9934030094136832,0.9930267062314541,0.9920438933288768,0.0011579691249800814,97
15,0.7579836368560791,0.01441502732302003,0.0730940818786621,0.006793748316912542,0.0,,gini,,4,5,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'median'}",0.9924354790863246,0.9907083921801828,0.9906458797327394,0.9934030094136832,0.9930267062314541,0.9920438933288768,0.0011579691249800814,97
16,0.724950647354126,0.034049515362315284,0.07256088256835938,0.008454589654774617,0.0,,gini,,4,10,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'mean'}",0.9915405164737311,0.9911635850597758,0.9910952804986642,0.9934766493699037,0.9928025524968465,0.9920157167797843,0.0009542097489794857,101
17,0.7533764362335205,0.025883473323257685,0.0705322265625,0.0029102584443881784,0.0,,gini,,4,10,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': None, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'median'}",0.9915405164737311,0.9911635850597758,0.9910952804986642,0.9934766493699037,0.9928025524968465,0.9920157167797843,0.0009542097489794857,101
18,0.5453822612762451,0.04825422034524805,0.07575221061706543,0.0076821749860907385,0.0,,gini,5,1,2,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'mean'}",0.6895654834761322,0.7230525518286384,0.7346640345104921,0.7239711140713735,0.7266872024642957,0.7195880772701864,0.015557967726683752,253
19,0.5472847938537597,0.020739814400748995,0.07680120468139648,0.012685805236142357,0.0,,gini,5,1,2,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'median'}",0.6895654834761322,0.7230525518286384,0.7346640345104921,0.7239711140713735,0.7266872024642957,0.7195880772701864,0.015557967726683752,253
20,0.5563980102539062,0.030915701861128613,0.07558975219726563,0.008794072753612886,0.0,,gini,5,1,5,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'mean'}",0.6895654834761322,0.7230525518286384,0.7346640345104921,0.7239711140713735,0.7266872024642957,0.7195880772701864,0.015557967726683752,253
21,0.5631595134735108,0.026857269327499923,0.0707252025604248,0.006623105981941618,0.0,,gini,5,1,5,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'median'}",0.6895654834761322,0.7230525518286384,0.7346640345104921,0.7239711140713735,0.7266872024642957,0.7195880772701864,0.015557967726683752,253
22,0.5391955852508545,0.02032275535439034,0.0710000991821289,0.002000689889381271,0.0,,gini,5,1,10,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'mean'}",0.6895654834761322,0.7230525518286384,0.7346640345104921,0.7239711140713735,0.7266872024642957,0.7195880772701864,0.015557967726683752,253
23,0.5292902946472168,0.003869550701392396,0.06948294639587402,0.003494855374849469,0.0,,gini,5,1,10,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'median'}",0.6895654834761322,0.7230525518286384,0.7346640345104921,0.7239711140713735,0.7266872024642957,0.7195880772701864,0.015557967726683752,253
24,0.5347556591033935,0.027035674714161937,0.0718045711517334,0.008131643967802547,0.0,,gini,5,2,2,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'mean'}",0.6895654834761322,0.7230525518286384,0.7346640345104921,0.7239711140713735,0.7266872024642957,0.7195880772701864,0.015557967726683752,253
25,0.5437785148620605,0.020515252114481613,0.07100024223327636,0.006066238292243378,0.0,,gini,5,2,2,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'median'}",0.6895654834761322,0.7230525518286384,0.7346640345104921,0.7239711140713735,0.7266872024642957,0.7195880772701864,0.015557967726683752,253
26,0.5340561866760254,0.028486927960401195,0.07980141639709473,0.014233574830979322,0.0,,gini,5,2,5,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'mean'}",0.6895654834761322,0.7230525518286384,0.7346640345104921,0.7239711140713735,0.7266872024642957,0.7195880772701864,0.015557967726683752,253
27,0.5371024131774902,0.02312114333508191,0.06930580139160156,0.0034240601607342896,0.0,,gini,5,2,5,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'median'}",0.6895654834761322,0.7230525518286384,0.7346640345104921,0.7239711140713735,0.7266872024642957,0.7195880772701864,0.015557967726683752,253
28,0.5360406875610352,0.03935122614218123,0.07242450714111329,0.008632806862251704,0.0,,gini,5,2,10,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'mean'}",0.6895654834761322,0.7230525518286384,0.7346640345104921,0.7239711140713735,0.7266872024642957,0.7195880772701864,0.015557967726683752,253
29,0.5471850395202636,0.03453483183191063,0.06660122871398926,0.0004888728728067492,0.0,,gini,5,2,10,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'median'}",0.6895654834761322,0.7230525518286384,0.7346640345104921,0.7239711140713735,0.7266872024642957,0.7195880772701864,0.015557967726683752,253
30,0.5280095100402832,0.040413144246606476,0.07620067596435547,0.010147270933392415,0.0,,gini,5,4,2,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'mean'}",0.6895654834761322,0.7227886470101956,0.7346640345104921,0.7238816435282569,0.7266872024642957,0.7195174021978745,0.015541503057296726,265
31,0.5505993366241455,0.021730718184910715,0.0649996280670166,0.0012653476777282249,0.0,,gini,5,4,2,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'median'}",0.6895654834761322,0.7227886470101956,0.7346640345104921,0.7238816435282569,0.7266872024642957,0.7195174021978745,0.015541503057296726,265
32,0.5295994281768799,0.022784875753548255,0.0770085334777832,0.007550043894899428,0.0,,gini,5,4,5,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'mean'}",0.6895654834761322,0.7227886470101956,0.7346640345104921,0.7238816435282569,0.7266872024642957,0.7195174021978745,0.015541503057296726,265
33,0.5207108497619629,0.009222518543583703,0.07079358100891113,0.0043392479717361,0.0,,gini,5,4,5,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'median'}",0.6895654834761322,0.7227886470101956,0.7346640345104921,0.7238816435282569,0.7266872024642957,0.7195174021978745,0.015541503057296726,265
34,0.5057003974914551,0.01802911266638512,0.07040162086486816,0.0062818182087487715,0.0,,gini,5,4,10,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'mean'}",0.6895654834761322,0.7227886470101956,0.7346640345104921,0.7238816435282569,0.7266872024642957,0.7195174021978745,0.015541503057296726,265
35,0.5464603900909424,0.016763198466914625,0.07039890289306641,0.004631950050479557,0.0,,gini,5,4,10,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 5, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'median'}",0.6895654834761322,0.7227886470101956,0.7346640345104921,0.7238816435282569,0.7266872024642957,0.7195174021978745,0.015541503057296726,265
36,0.6497351169586182,0.02723995881103656,0.07480096817016602,0.011233859087574813,0.0,,gini,10,1,2,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'mean'}",0.9245704599738038,0.8996955741159941,0.9396491770342322,0.9237320355866474,0.9246495779447069,0.9224593649310769,0.012841754228583292,145
37,0.6522531986236573,0.011187085444791278,0.06957159042358399,0.0029440070750638573,0.0,,gini,10,1,2,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'median'}",0.9245704599738038,0.8996955741159941,0.9396491770342322,0.9237320355866474,0.9246495779447069,0.9224593649310769,0.012841754228583292,145
38,0.6224805831909179,0.02377617334716925,0.06899986267089844,0.0016726579216786426,0.0,,gini,10,1,5,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'mean'}",0.9244047160360638,0.8996955741159941,0.9394033080847117,0.9237320355866474,0.9246379056618388,0.9223747078970511,0.012770291061947013,149
39,0.6695688247680665,0.03199751951594788,0.070599365234375,0.004673036977594253,0.0,,gini,10,1,5,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'median'}",0.9244047160360638,0.8996955741159941,0.9394033080847117,0.9237320355866474,0.9246379056618388,0.9223747078970511,0.012770291061947013,149
40,0.6344779968261719,0.03244191996153883,0.06882305145263672,0.0037606298202440686,0.0,,gini,10,1,10,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'mean'}",0.9243218249075216,0.8997814548860443,0.9393307056186723,0.9238022813688213,0.9247211895910781,0.9223914912744275,0.01272237980062203,147
41,0.663880729675293,0.02919966527339918,0.06862730979919433,0.0053217616783032525,0.0,,gini,10,1,10,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'median'}",0.9243218249075216,0.8997814548860443,0.9393307056186723,0.9238022813688213,0.9247211895910781,0.9223914912744275,0.01272237980062203,147
42,0.6301734924316407,0.025654806535588878,0.06892867088317871,0.003613041900980718,0.0,,gini,10,2,2,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'mean'}",0.924487594390507,0.8992816989381637,0.9392393320964749,0.9235683321925622,0.9244114002478315,0.922197671573108,0.012865325855864359,151
43,0.6366642951965332,0.023053724878325525,0.07219986915588379,0.002225501848104672,0.0,,gini,10,2,2,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'median'}",0.924487594390507,0.8992816989381637,0.9392393320964749,0.9235683321925622,0.9244114002478315,0.922197671573108,0.012865325855864359,151
44,0.6336540222167969,0.02018752212386866,0.06540026664733886,0.00257796553260583,0.0,,gini,10,2,5,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'mean'}",0.9241676942046856,0.8995394582780423,0.9392393320964749,0.9236501901140685,0.9242565055762082,0.9221706360538959,0.012759614141932068,153
45,0.6291994094848633,0.00759834004741394,0.0746004581451416,0.007171590583325473,0.0,,gini,10,2,5,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'median'}",0.9241676942046856,0.8995394582780423,0.9392393320964749,0.9236501901140685,0.9242565055762082,0.9221706360538959,0.012759614141932068,153
46,0.6357986927032471,0.023179636288562892,0.07140054702758789,0.0050849921875042395,0.0,,gini,10,2,10,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'mean'}",0.9243218249075216,0.8995237723475681,0.9390847247990105,0.9235683321925622,0.9242682360229209,0.9221533780539166,0.012727501233375259,155
47,0.6766035079956054,0.02872948591671634,0.07179832458496094,0.010072278611754165,0.0,,gini,10,2,10,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 2, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'median'}",0.9243218249075216,0.8995237723475681,0.9390847247990105,0.9235683321925622,0.9242682360229209,0.9221533780539166,0.012727501233375259,155
48,0.6096958160400391,0.026924488694550372,0.06960067749023438,0.0034980590125893766,0.0,,gini,10,4,2,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'mean'}",0.92427393883368,0.899071110764187,0.9387849744937393,0.9231822330392455,0.9241133653399412,0.9218851244941586,0.012794046539487933,157
49,0.6514491558074951,0.028779026633145938,0.06859283447265625,0.004400956684034344,0.0,,gini,10,4,2,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'median'}",0.92427393883368,0.899071110764187,0.9387849744937393,0.9231822330392455,0.9241133653399412,0.9218851244941586,0.012794046539487933,157
50,0.6420505046844482,0.018355663586399902,0.07015800476074219,0.00812337206653712,0.0,,gini,10,4,5,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'mean'}",0.92427393883368,0.899071110764187,0.9387849744937393,0.9231822330392455,0.9241133653399412,0.9218851244941586,0.012794046539487933,157
51,0.6515574932098389,0.017338815620598542,0.07820239067077636,0.017453033619825302,0.0,,gini,10,4,5,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'median'}",0.92427393883368,0.899071110764187,0.9387849744937393,0.9231822330392455,0.9241133653399412,0.9218851244941586,0.012794046539487933,157
52,0.6686713218688964,0.06039545117596553,0.08280668258666993,0.01749700744377129,0.0,,gini,10,4,10,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'mean'}",0.9240252735398367,0.8988132417239225,0.9390215627173661,0.9231822330392455,0.9241133653399412,0.9218311352720623,0.012939725662803521,161
53,0.6730372428894043,0.033537849452760796,0.06939997673034667,0.004629906677785139,0.0,,gini,10,4,10,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'median'}",0.9240252735398367,0.8988132417239225,0.9390215627173661,0.9231822330392455,0.9241133653399412,0.9218311352720623,0.012939725662803521,161
54,0.7005918025970459,0.03755384600747021,0.07440013885498047,0.008980636815712614,0.0,,gini,20,1,2,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'mean'}",0.9926617745163442,0.9925113071846964,0.9933981158667755,0.9954074074074074,0.9954040029651594,0.9938765215880766,0.0012841420169759923,37
55,0.7421475410461426,0.03411975831906433,0.06802802085876465,0.0030921730844787262,0.0,,gini,20,1,2,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'preprocessor__num__imputer__strategy': 'median'}",0.9926617745163442,0.9925113071846964,0.9933981158667755,0.9954074074074074,0.9954040029651594,0.9938765215880766,0.0012841420169759923,37
56,0.6918912887573242,0.02565258915445852,0.07870264053344726,0.012438194266798184,0.0,,gini,20,1,5,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'mean'}",0.9928057553956835,0.9929540903359786,0.9934718100890207,0.995260663507109,0.9953295277633627,0.9939643694182309,0.0011090266581300179,35
57,0.745010232925415,0.054535417620503554,0.08500123023986816,0.026752414456661648,0.0,,gini,20,1,5,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'preprocessor__num__imputer__strategy': 'median'}",0.9928057553956835,0.9929540903359786,0.9934718100890207,0.995260663507109,0.9953295277633627,0.9939643694182309,0.0011090266581300179,35
58,0.828070592880249,0.08460915707195893,0.07214031219482422,0.012056229506195556,0.0,,gini,20,1,10,mean,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'mean'}",0.9922882989767166,0.9923618835743419,0.9930993544557394,0.9951848285058152,0.9948854792083611,0.9935639689441949,0.0012378840674325284,49
59,0.7757131576538085,0.1054229324510547,0.07800064086914063,0.010079690052367326,0.0,,gini,20,1,10,median,"{'model__ccp_alpha': 0.0, 'model__class_weight': None, 'model__criterion': 'gini', 'model__max_depth': 20, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'preprocessor__num__imputer__strategy': 'median'}",0.9922882989767166,0.9923618835743419,0.9930993544557394,0.9951848285058152,0.9948854792083611,0.9935639689441949,0.0012378840674325284,49
